1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.992214
1,1,1,1,1,1,1,0.992215
1,1,1,1,1,1,1,0.978144
1,1,1,1,1,1,1,0.978015
1,1,1,1,1,1,1,0.977867
1,1,1,1,1,1,1,0.977885
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.99218
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.992261
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.971642
1,1,1,1,1,1,1,0.903302
1,1,1,1,1,1,1,0.984898
1,1,1,1,1,1,1,0.919621
1,1,1,1,1,1,1,0.930943
1,1,1,1,1,1,1,0.971454
1,1,1,1,1,1,1,0.903262
1,1,1,1,1,1,1,0.984909
1,1,1,1,1,1,1,0.846924
1,1,1,1,1,1,1,0.836693
1,1,1,1,1,1,1,0.876847
1,1,1,1,1,1,1,0.86227
1,1,1,1,1,1,1,0.898951
1,1,1,1,1,1,1,0.880642
1,1,1,1,1,1,1,0.703872
1,1,1,1,1,1,1,0.705079
1,1,1,1,1,1,1,0.734222
1,1,1,1,1,1,1,0.742389
1,1,1,1,1,1,1,0.742289
1,1,1,1,1,1,1,0.969108
1,1,1,1,1,1,1,0.71592
1,1,1,1,1,1,1,0.81405
1,1,1,1,1,1,1,0.715718
1,1,1,1,1,1,1,0.969046
1,1,1,1,1,1,1,0.74723
1,1,1,1,1,1,1,0.814406
1,1,1,1,1,1,1,0.968887
1,1,1,1,1,1,1,0.820596
1,1,1,1,1,1,1,0.669175
1,1,1,1,1,1,1,0.669615
1,1,1,1,1,1,1,0.706642
1,1,1,1,1,1,1,0.830731
1,1,1,1,1,1,1,0.749756
1,1,1,1,1,1,1,0.666199
1,1,1,1,1,1,1,0.693027
1,1,1,1,1,1,1,0.794616
1,1,1,1,1,1,1,0.913746
1,1,1,1,1,1,1,0.719724
1,1,1,1,1,1,1,0.908117
1,1,1,1,1,1,1,0.736067
1,1,1,1,1,1,1,0.658777
1,1,1,1,1,1,1,0.659594
1,1,1,1,1,1,1,0.690217
1,1,1,1,1,1,1,0.830742
1,1,1,1,1,1,1,0.968602
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.939278
1,1,1,1,1,1,1,0.939621
1,1,1,1,1,1,1,0.992255
1,1,1,1,1,1,1,0.992316
1,1,1,1,1,1,1,0.992134
1,1,1,1,1,1,1,0.992202
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.96885
1,1,1,1,1,1,0.968912,0.945013
1,1,1,1,1,1,0.968879,0.945269
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.992242
1,1,1,1,1,1,1,0.992009
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.992193
1,1,1,1,1,1,1,0.99205
1,1,1,1,1,1,1,0.992217
1,1,1,1,1,1,1,0.79742
1,1,1,1,1,1,1,0.99222
1,1,1,1,1,1,1,0.798169
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.948072
1,1,1,1,1,1,1,0.99231
1,1,1,1,1,1,1,0.992154
1,1,1,1,1,1,1,0.798416
1,1,1,1,1,1,1,0.837477
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.941106
1,1,1,1,1,1,1,0.968601
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.630799
1,1,1,1,1,1,1,0.772773
1,1,1,1,1,1,1,0.631123
1,1,1,1,1,1,1,0.833459
1,1,1,1,1,1,1,0.875233
1,1,1,1,1,1,1,0.852124
1,1,1,1,1,1,1,0.630344
1,1,1,1,1,1,1,0.630976
1,1,1,1,1,1,1,0.921715
1,1,1,1,1,1,1,0.800915
1,1,1,1,1,1,1,0.624038
1,1,1,1,1,1,1,0.62473
1,1,1,1,1,1,1,0.624513
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.6241
1,1,1,1,1,1,1,0.623977
1,1,1,1,1,1,1,0.941316
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.607224
1,1,1,1,1,1,1,0.837882
1,1,1,1,1,1,1,0.606809
1,1,1,1,1,1,1,0.816137
1,1,1,1,1,1,1,0.609237
1,1,1,1,1,1,1,0.610665
1,1,1,1,1,1,1,0.666714
1,1,1,1,1,1,1,0.667869
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.992046
1,1,1,1,1,1,1,0.992077
1,1,1,1,1,1,1,0.992124
1,1,1,1,1,1,1,0.99224
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.99233
1,1,1,1,1,1,1,0.992137
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.965405
1,1,1,1,1,1,1,0.965577
1,1,1,1,1,1,1,0.965494
1,1,1,1,1,1,1,0.965385
1,1,1,1,1,1,1,0.96563
1,1,1,1,1,1,1,0.965504
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.992099
1,1,1,1,1,1,1,0.992194
1,1,1,1,1,1,1,1
